cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2023-0802,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds write in tiffcrop in tools/tiffcrop.c:3724, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 33aee127.",UTSA-2023-000558
CVE-2023-0801,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds write in tiffcrop in libtiff/tif_unix.c:368, invoked by tools/tiffcrop.c:2903 and tools/tiffcrop.c:6778, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 33aee127.",UTSA-2023-000559
CVE-2023-0800,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds write in tiffcrop in tools/tiffcrop.c:3502, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit 33aee127.",UTSA-2023-000560
CVE-2023-0799,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds read in tiffcrop in tools/tiffcrop.c:3701, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit afaabc3e.",UTSA-2023-000561
CVE-2023-0798,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds read in tiffcrop in tools/tiffcrop.c:3400, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit afaabc3e.",UTSA-2023-000562
CVE-2023-0797,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds read in tiffcrop in libtiff/tif_unix.c:368, invoked by tools/tiffcrop.c:2903 and tools/tiffcrop.c:6921, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit afaabc3e.",UTSA-2023-000563
CVE-2023-0796,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds read in tiffcrop in tools/tiffcrop.c:3592, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit afaabc3e.",UTSA-2023-000564
CVE-2023-0795,2023-02-13,medium,tiff,fixed,4.1.0.8-1+deepin,,"X86,MIPS,ARM",,5.5,,,"LibTIFF 4.4.0 has an out-of-bounds read in tiffcrop in tools/tiffcrop.c:3488, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit afaabc3e.",UTSA-2023-000565
CVE-2023-0767,2023-06-02,high,nss,fixed,2:3.42.1.7-1+deepin1,,"X86,MIPS,ARM",,8.8,,,"An attacker could construct a PKCS 12 cert bundle in such a way that could allow for arbitrary memory writes via PKCS 12 Safe Bag attributes being mishandled. This vulnerability affects Firefox < 110, Thunderbird < 102.8, and Firefox ESR < 102.8.",UTSA-2023-000386
CVE-2022-38090,2023-02-16,medium,intel-microcode,fixed,3.20230214.1~deb10u1,,"X86,MIPS,ARM",,4.4,,,Improper isolation of shared resources in some Intel(R) Processors when using Intel(R) Software Guard Extensions may allow a privileged user to potentially enable information disclosure via local access.,UTSA-2023-001176
CVE-2022-33972,2023-02-16,medium,intel-microcode,fixed,3.20230214.1~deb10u1,,"X86,MIPS,ARM",,4.4,,,Incorrect calculation in microcode keying mechanism for some 3rd Generation Intel(R) Xeon(R) Scalable Processors may allow a privileged user to potentially enable information disclosure via local access.,UTSA-2023-001177
CVE-2022-33196,2023-02-16,medium,intel-microcode,fixed,3.20230214.1~deb10u1,,"X86,MIPS,ARM",,6.7,,,Incorrect default permissions in some memory controller configurations for some Intel(R) Xeon(R) Processors when using Intel(R) Software Guard Extensions which may allow a privileged user to potentially enable escalation of privilege via local access.,UTSA-2023-001178
CVE-2022-21216,2023-02-16,medium,intel-microcode,fixed,3.20230214.1~deb10u1,,"X86,MIPS,ARM",,6.8,,,Insufficient granularity of access control in out-of-band management in some Intel(R) Atom and Intel Xeon Scalable Processors may allow a privileged user to potentially enable escalation of privilege via adjacent network access.,UTSA-2023-001179
CVE-2023-0615,2023-02-06,medium,kernel-4.19,fixed,4.19.90-5069,,"X86,MIPS,ARM",,5.5,,,"A memory leak flaw and potential divide by zero and Integer overflow was found in the Linux kernel V4L2 and vivid test code functionality. This issue occurs when a user triggers ioctls, such as VIDIOC_S_DV_TIMINGS ioctl. This could allow a local user to crash the system if vivid test code enabled.",UTSA-2023-002779
CVE-2023-0361,2023-02-15,high,gnutls28,fixed,3.6.7.8-deepin1,,"X86,MIPS,ARM",,7.4,,,"A timing side-channel in the handling of RSA ClientKeyExchange messages was discovered in GnuTLS. This side-channel can be sufficient to recover the key encrypted in the RSA ciphertext across a network in a Bleichenbacher style attack. To achieve a successful decryption the attacker would need to send a large amount of specially crafted messages to the vulnerable server. By recovering the secret from the ClientKeyExchange message, the attacker would be able to decrypt the application data exchanged over that connection.",UTSA-2023-000566
CVE-2022-41862,2023-03-03,low,postgresql-11,fixed,11.19.1-0+deepin1,,"X86,MIPS,ARM",,3.7,,,"In PostgreSQL, a modified, unauthenticated server can send an unterminated string during the establishment of Kerberos transport encryption. In certain conditions a server can cause a libpq client to over-read and report an error message containing uninitialized bytes.",UTSA-2023-000387
CVE-2023-0401,2023-02-08,high,openssl,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A NULL pointer can be dereferenced when signatures are being
verified on PKCS7 signed or signedAndEnveloped data. In case the hash
algorithm used for the signature is known to the OpenSSL library but
the implementation of the hash algorithm is not available the digest
initialization will fail. There is a missing check for the return
value from the initialization function which later leads to invalid
usage of the digest API most likely leading to a crash.

The unavailability of an algorithm can be caused by using FIPS
enabled configuration of providers or more commonly by not loading
the legacy provider.

PKCS7 data is processed by the SMIME library calls and also by the
time stamp (TS) library calls. The TLS implementation in OpenSSL does
not call these functions however third party applications would be
affected if they call these functions to verify signatures on untrusted
data.

",
CVE-2023-0217,2023-02-08,high,openssl,unaffected,,,"X86,MIPS,ARM",,7.5,,,"An invalid pointer dereference on read can be triggered when an
application tries to check a malformed DSA public key by the
EVP_PKEY_public_check() function. This will most likely lead
to an application crash. This function can be called on public
keys supplied from untrusted sources which could allow an attacker
to cause a denial of service attack.

The TLS implementation in OpenSSL does not call this function
but applications might call the function if there are additional
security requirements imposed by standards such as FIPS 140-3.

",
CVE-2023-0216,2023-02-08,high,openssl,unaffected,,,"X86,MIPS,ARM",,7.5,,,"An invalid pointer dereference on read can be triggered when an
application tries to load malformed PKCS7 data with the
d2i_PKCS7(), d2i_PKCS7_bio() or d2i_PKCS7_fp() functions.

The result of the dereference is an application crash which could
lead to a denial of service attack. The TLS implementation in OpenSSL
does not call this function however third party applications might
call these functions on untrusted data.

",
CVE-2022-46663,2023-02-07,high,less,unaffected,,,"X86,MIPS,ARM",,7.5,,,"In GNU Less before 609, crafted data can result in ""less -R"" not filtering ANSI escape sequences sent to the terminal.",
CVE-2022-4203,2023-02-24,medium,openssl,unaffected,,,"X86,MIPS,ARM",,4.9,,,"A read buffer overrun can be triggered in X.509 certificate verification,
specifically in name constraint checking. Note that this occurs
after certificate chain signature verification and requires either a
CA to have signed the malicious certificate or for the application to
continue certificate verification despite failure to construct a path
to a trusted issuer.

The read buffer overrun might result in a crash which could lead to
a denial of service attack. In theory it could also result in the disclosure
of private memory contents (such as private keys, or sensitive plaintext)
although we are not aware of any working exploit leading to memory
contents disclosure as of the time of release of this advisory.

In a TLS client, this can be triggered by connecting to a malicious
server. In a TLS server, this can be triggered if the server requests
client authentication and a malicious client connects.

",
CVE-2023-0494,2023-03-27,high,xorg-server,fixed,2:1.20.4.61-1+dde,,"X86,MIPS,ARM",,7.8,,,A vulnerability was found in X.Org. This issue occurs due to a dangling pointer in DeepCopyPointerClasses that can be exploited by ProcXkbSetDeviceInfo() and ProcXkbGetDeviceInfo() to read and write into freed memory. This can lead to local privilege elevation on systems where the X server runs privileged and remote code execution for ssh X forwarding sessions.,UTSA-2023-001500
CVE-2022-44268,2023-02-06,medium,imagemagick,fixed,8:6.9.10.23.11-deepin1,,"X86,MIPS,ARM",,6.5,,,"ImageMagick 7.1.0-49 is vulnerable to Information Disclosure. When it parses a PNG image (e.g., for resize), the resulting image could have embedded the content of an arbitrary. file (if the magick binary has permissions to read it).",UTSA-2023-000707
CVE-2022-44267,2023-02-06,medium,imagemagick,fixed,8:6.9.10.23.11-deepin1,,"X86,MIPS,ARM",,6.5,,,"ImageMagick 7.1.0-49 is vulnerable to Denial of Service. When it parses a PNG image (e.g., for resize), the convert process could be left waiting for stdin input.",UTSA-2023-000708
CVE-2023-25139,2023-02-03,critical,glibc,unaffected,,,"X86,MIPS,ARM",,9.8,,,"sprintf in the GNU C Library (glibc) 2.37 has a buffer overflow (out-of-bounds write) in some situations with a correct buffer size. This is unrelated to CWE-676. It may write beyond the bounds of the destination buffer when attempting to write a padded, thousands-separated string representation of a number, if the buffer is allocated the exact size required to represent that number as a string. For example, 1,234,567 (with padding to 13) overflows by two bytes.",
CVE-2023-25136,2023-02-03,medium,openssh,unaffected,,,"X86,MIPS,ARM",,6.5,,,"OpenSSH server (sshd) 9.1 introduced a double-free vulnerability during options.kex_algorithms handling. This is fixed in OpenSSH 9.2. The double free can be leveraged, by an unauthenticated remote attacker in the default configuration, to jump to any location in the sshd address space. One third-party report states ""remote code execution is theoretically possible.""",
CVE-2023-23924,2023-01-31,critical,php-dompdf,unaffected,,,"X86,MIPS,ARM",,9.8,,,"Dompdf is an HTML to PDF converter. The URI validation on dompdf 2.0.1 can be bypassed on SVG parsing by passing `<image>` tags with uppercase letters. This may lead to arbitrary object unserialize on PHP < 8, through the `phar` URL wrapper. An attacker can exploit the vulnerability to call arbitrary URL with arbitrary protocols, if they can provide a SVG file to dompdf. In PHP versions before 8.0.0, it leads to arbitrary unserialize, that will lead to the very least to an arbitrary file deletion and even remote code execution, depending on classes that are available.
",
CVE-2023-23518,2023-02-27,high,webkit2gtk,fixed,2.38.5-1~deb10u1,,"X86,MIPS,ARM",,8.8,,,"The issue was addressed with improved memory handling. This issue is fixed in macOS Monterey 12.6.3, macOS Ventura 13.2, watchOS 9.3, macOS Big Sur 11.7.3, Safari 16.3, tvOS 16.3, iOS 16.3 and iPadOS 16.3. Processing maliciously crafted web content may lead to arbitrary code execution.",UTSA-2023-000567
CVE-2023-23517,2023-02-27,high,webkit2gtk,fixed,2.38.5-1~deb10u1,,"X86,MIPS,ARM",,8.8,,,"The issue was addressed with improved memory handling. This issue is fixed in macOS Monterey 12.6.3, macOS Ventura 13.2, watchOS 9.3, macOS Big Sur 11.7.3, Safari 16.3, tvOS 16.3, iOS 16.3 and iPadOS 16.3. Processing maliciously crafted web content may lead to arbitrary code execution.",UTSA-2023-000568
CVE-2022-42826,2023-02-27,high,webkit2gtk,fixed,2.38.5-1~deb10u1,,"X86,MIPS,ARM",,8.8,,,"A use after free issue was addressed with improved memory management. This issue is fixed in macOS Ventura 13, iOS 16.1 and iPadOS 16, Safari 16.1. Processing maliciously crafted web content may lead to arbitrary code execution.",UTSA-2023-000569
CVE-2022-28331,2023-01-31,critical,apr,unaffected,,,"X86,MIPS,ARM",,9.8,,,"On Windows, Apache Portable Runtime 1.7.0 and earlier may write beyond the end of a stack based buffer in apr_socket_sendv(). This is a result of integer overflow.",
CVE-2022-24963,2023-01-31,critical,apr,unaffected,,,"X86,MIPS,ARM",,9.8,,,"Integer Overflow or Wraparound vulnerability in apr_encode functions of Apache Portable Runtime (APR) allows an attacker to write beyond bounds of a buffer.
This issue affects Apache Portable Runtime (APR) version 1.7.0.",
