cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2023-26117,2023-03-30,medium,thunderbird,unaffected,,,"X86,MIPS,ARM",,5.3,,,"Versions of the package angular from 1.0.0 are vulnerable to Regular Expression Denial of Service (ReDoS) via the $resource service due to the usage of an insecure regular expression. Exploiting this vulnerability is possible by a large carefully-crafted input, which can result in catastrophic backtracking.",
CVE-2023-21808,2023-02-14,high,dotnet3.1,unaffected,,,"X86,MIPS,ARM",,7.8,,,.NET and Visual Studio Remote Code Execution Vulnerability,
CVE-2023-0922,2023-04-03,medium,samba,unaffected,,,"X86,MIPS,ARM",,5.9,,,"The Samba AD DC administration tool, when operating against a remote LDAP server, will by default send new or reset passwords over a signed-only connection.",
CVE-2023-0614,2023-04-03,medium,samba,unaffected,,,"X86,MIPS,ARM",,6.5,,,"The fix in 4.6.16, 4.7.9, 4.8.4 and 4.9.7 for CVE-2018-10919 Confidential attribute disclosure vi LDAP filters was insufficient and an attacker may be able to obtain confidential BitLocker recovery keys from a Samba AD DC.",
CVE-2023-0225,2023-04-03,medium,samba,unaffected,,,"X86,MIPS,ARM",,4.3,,,A flaw was found in Samba. An incomplete access check on dnsHostName allows authenticated but otherwise unprivileged users to delete this attribute from any object in the directory.,
CVE-2021-36157,2021-08-03,medium,grafana,unaffected,,,"X86,MIPS,ARM",,5.3,,,"An issue was discovered in Grafana Cortex through 1.9.0. The header value X-Scope-OrgID is used to construct file paths for rules files, and if crafted to conduct directory traversal such as ae ../../sensitive/path/in/deployment pathname, then Cortex will attempt to parse a rules file at that location and include some of the contents in the error message. (Other Cortex API requests can also be sent a malicious OrgID header, e.g., tricking the ingester into writing metrics to a different location, but the effect is nuisance rather than information disclosure.)",
CVE-2021-36156,2021-08-03,medium,grafana,unaffected,,,"X86,MIPS,ARM",,5.3,,,"An issue was discovered in Grafana Loki through 2.2.1. The header value X-Scope-OrgID is used to construct file paths for rules files, and if crafted to conduct directory traversal such as ae ../../sensitive/path/in/deployment pathname, then Loki will attempt to parse a rules file at that location and include some of the contents in the error message.",
CVE-2021-33642,2023-01-20,medium,byacc,unaffected,,,"X86,MIPS,ARM",,5.5,,,"When a file is processed, an infinite loop occurs in next_inline() of the more_curly() function.",
CVE-2021-33641,2023-01-20,high,byacc,unaffected,,,"X86,MIPS,ARM",,7.8,,,"When processing files, malloc stores the data of the current line. When processing comments, malloc incorrectly accesses the released memory (use after free).",
CVE-2021-31232,2021-04-30,medium,grafana,unaffected,,,"X86,MIPS,ARM",,5.5,,,The Alertmanager in CNCF Cortex before 1.8.1 has a local file disclosure vulnerability when -experimental.alertmanager.enable-api is used. The HTTP basic auth password_file can be used as an attack vector to send any file content via a webhook. The alertmanager templates can be used as an attack vector to send any file content because the alertmanager can load any text file specified in the templates list.,
CVE-2023-26464,2023-03-10,high,slf4j,unaffected,,,"X86,MIPS,ARM",,7.5,,,"** UNSUPPORTED WHEN ASSIGNED **

When using the Chainsaw or SocketAppender components with Log4j 1.x on JRE less than 1.7, an attacker that manages to cause a logging entry involving a specially-crafted (ie, deeply nested) 
hashmap or hashtable (depending on which logging component is in use) to be processed could exhaust the available memory in the virtual machine and achieve Denial of Service when the object is deserialized.

This issue affects Apache Log4j before 2. Affected users are recommended to update to Log4j 2.x.

NOTE: This vulnerability only affects products that are no longer supported by the maintainer.




",
CVE-2023-1393,2023-03-30,high,tigervnc,fixed,tigervnc-1.12.0-9.uelc20.3,,"X86,MIPS,ARM",,7.8,,,"A flaw was found in X.Org Server Overlay Window. A Use-After-Free may lead to local privilege escalation. If a client explicitly destroys the compositor overlay window (aka COW), the Xserver would leave a dangling pointer to that window in the CompScreen structure, which will trigger a use-after-free later.",UTSA-2023-001191
CVE-2023-1393,2023-03-30,high,xorg-x11-server,fixed,xorg-x11-server-1.20.11-17.uelc20.01,,"X86,MIPS,ARM",,7.8,,,"A flaw was found in X.Org Server Overlay Window. A Use-After-Free may lead to local privilege escalation. If a client explicitly destroys the compositor overlay window (aka COW), the Xserver would leave a dangling pointer to that window in the CompScreen structure, which will trigger a use-after-free later.",UTSA-2023-003609
CVE-2023-1393,2023-03-30,high,xorg-x11-server-Xwayland,fixed,xorg-x11-server-Xwayland-21.1.3-12.uelc20,,"X86,MIPS,ARM",,7.8,,,"A flaw was found in X.Org Server Overlay Window. A Use-After-Free may lead to local privilege escalation. If a client explicitly destroys the compositor overlay window (aka COW), the Xserver would leave a dangling pointer to that window in the CompScreen structure, which will trigger a use-after-free later.",UTSA-2023-003610
CVE-2023-0466,2023-03-28,medium,edk2,unaffected,,,"X86,MIPS,ARM",,5.3,,,"The function X509_VERIFY_PARAM_add0_policy() is documented to
implicitly enable the certificate policy check when doing certificate
verification. However the implementation of the function does not
enable the check which allows certificates with invalid or incorrect
policies to pass the certificate verification.

As suddenly enabling the policy check could break existing deployments it was
decided to keep the existing behavior of the X509_VERIFY_PARAM_add0_policy()
function.

Instead the applications that require OpenSSL to perform certificate
policy check need to use X509_VERIFY_PARAM_set1_policies() or explicitly
enable the policy check by calling X509_VERIFY_PARAM_set_flags() with
the X509_V_FLAG_POLICY_CHECK flag argument.

Certificate policy checks are disabled by default in OpenSSL and are not
commonly used by applications.",
CVE-2023-0465,2023-03-28,medium,edk2,unaffected,,,"X86,MIPS,ARM",,5.3,,,"Applications that use a non-default option when verifying certificates may be
vulnerable to an attack from a malicious CA to circumvent certain checks.

Invalid certificate policies in leaf certificates are silently ignored by
OpenSSL and other certificate policy checks are skipped for that certificate.
A malicious CA could use this to deliberately assert invalid certificate policies
in order to circumvent policy checking on the certificate altogether.

Policy processing is disabled by default but can be enabled by passing
the `-policy' argument to the command line utilities or by calling the
`X509_VERIFY_PARAM_set1_policies()' function.",
CVE-2022-38745,2023-03-24,high,libreoffice,fixed,libreoffice-7.1.8.1-11.0.1.uelc20,,"X86,MIPS,ARM",,7.8,,,"Apache OpenOffice versions before 4.1.14 may be configured to add an empty entry to the Java class path. This may lead to run arbitrary Java code from the current directory.


",UTSA-2023-003665
CVE-2023-28772,2023-03-23,medium,kernel-4.19,fixed,4.19.0-91.82.142.uelc20,,"X86,MIPS,ARM",,6.7,,,An issue was discovered in the Linux kernel before 5.13.3. lib/seq_buf.c has a seq_buf_putmem_hex buffer overflow.,UTSA-2023-002076
CVE-2023-28708,2023-03-22,medium,tomcat,fixed,tomcat-9.0.62-27.uelc20,,"X86,MIPS,ARM",,4.3,,,"
When using the RemoteIpFilter with requests received from a    reverse proxy via HTTP that include the X-Forwarded-Proto    header set to https, session cookies created by Apache Tomcat 11.0.0-M1 to 11.0.0.-M2, 10.1.0-M1 to 10.1.5, 9.0.0-M1 to 9.0.71 and 8.5.0 to 8.5.85 did not include the secure attribute. This could result in the user agent transmitting the session cookie over an insecure channel.







",UTSA-2023-003587
CVE-2023-28617,2023-03-18,high,emacs,fixed,emacs-26.1-7.0.1.uelc20.1,,"X86,MIPS,ARM",,7.8,,,org-babel-execute:latex in ob-latex.el in Org Mode through 9.6.1 for GNU Emacs allows attackers to execute arbitrary commands via a file name or directory name that contains shell metacharacters.,UTSA-2023-001332
CVE-2023-28119,2023-03-22,high,grafana,unaffected,,,"X86,MIPS,ARM",,7.5,,,"The crewjam/saml go library contains a partial implementation of the SAML standard in golang. Prior to version 0.4.13, the package's use of `flate.NewReader` does not limit the size of the input. The user can pass more than 1 MB of data in the HTTP request to the processing functions, which will be decompressed server-side using the Deflate algorithm. Therefore, after repeating the same request multiple times, it is possible to achieve a reliable crash since the operating system kills the process. This issue is patched in version 0.4.13.
",
CVE-2023-1579,2023-04-03,high,gdb,unaffected,,,"X86,MIPS,ARM",,7.8,,,Heap based buffer overflow in binutils-gdb/bfd/libbfd.c in bfd_getl64.,
CVE-2023-1513,2023-03-23,low,kernel-4.19,fixed,4.19.0-91.82.144.uelc20,,"X86,MIPS,ARM",,3.3,,,"A flaw was found in KVM. When calling the KVM_GET_DEBUGREGS ioctl, on 32-bit systems, there might be some uninitialized portions of the kvm_debugregs structure that could be copied to userspace, causing an information leak.",UTSA-2023-002077
CVE-2023-1410,2023-03-23,medium,grafana,unaffected,,,"X86,MIPS,ARM",,4.8,,,"Grafana is an open-source platform for monitoring and observability. 

Grafana had a stored XSS vulnerability in the Graphite FunctionDescription tooltip. 

The stored XSS vulnerability was possible due the value of the Function Description was not properly sanitized.

An attacker needs to have control over the Graphite data source in order to manipulate a function description and a Grafana admin needs to configure the data source, later a Grafana user needs to select a tampered function and hover over the description. 

  Users may upgrade to version 8.5.22, 9.2.15 and 9.3.11 to receive a fix. 










",
CVE-2023-0464,2023-03-22,high,edk2,unaffected,,,"X86,MIPS,ARM",,7.5,,,"A security vulnerability has been identified in all supported versions

of OpenSSL related to the verification of X.509 certificate chains
that include policy constraints.  Attackers may be able to exploit this
vulnerability by creating a malicious certificate chain that triggers
exponential use of computational resources, leading to a denial-of-service
(DoS) attack on affected systems.

Policy processing is disabled by default but can be enabled by passing
the `-policy' argument to the command line utilities or by calling the
`X509_VERIFY_PARAM_set1_policies()' function.",
CVE-2022-4744,2023-03-30,high,kernel-4.19,fixed,4.19.0-91.82.144.uelc20,,"X86,MIPS,ARM",,7.8,,,A double-free flaw was found in the Linux kernel’s TUN/TAP device driver functionality in how a user registers the device when the register_netdevice function fails (NETDEV_REGISTER notifier). This flaw allows a local user to crash or potentially escalate their privileges on the system.,UTSA-2023-002078
CVE-2023-28154,2023-03-12,critical,js-d3-flame-graph,unaffected,,,"X86,MIPS,ARM",,9.8,,,Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain access to the real global object.,
CVE-2023-28154,2023-03-12,critical,grafana-pcp,unaffected,,,"X86,MIPS,ARM",,9.8,,,Webpack 5 before 5.76.0 does not avoid cross-realm object access. ImportParserPlugin.js mishandles the magic comment feature. An attacker who controls a property of an untrusted object can obtain access to the real global object.,
CVE-2023-25567,2023-02-14,high,gssntlmssp,fixed,gssntlmssp-1.2.0-1.uelc20,,"X86,MIPS,ARM",,7.5,,,"GSS-NTLMSSP, a mechglue plugin for the GSSAPI library that implements NTLM authentication, has an out-of-bounds read when decoding target information prior to version 1.2.0. The length of the `av_pair` is not checked properly for two of the elements which can trigger an out-of-bound read. The out-of-bounds read can be triggered via the main `gss_accept_sec_context` entry point and could cause a denial-of-service if the memory is unmapped. The issue is fixed in version 1.2.0.",UTSA-2023-001508
