cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2021-26401,2022-03-11,medium,kernel-5.10,unaffected,,,"X86,MIPS,ARM",,5.6,,,LFENCE/JMP (mitigation V2-2) may not sufficiently mitigate CVE-2017-5715 on some AMD CPUs.,
CVE-2022-30115,2022-06-01,medium,curl,unaffected,,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,4.3,,,"Using its HSTS support, curl can be instructed to use HTTPS directly insteadof using an insecure clear-text HTTP step even when HTTP is provided in theURL. This mechanism could be bypassed if the host name in the given URL used atrailing dot while not using one when it built the HSTS cache. Or the otherway around - by having the trailing dot in the HSTS cache and *not* using thetrailing dot in the URL.",
CVE-2022-29155,2022-05-04,critical,openldap,fixed,2.4.47+dfsg.5-1+deepin,,"X86,MIPS,ARM",,9.8,,,"In OpenLDAP 2.x before 2.5.12 and 2.6.x before 2.6.2, a SQL injection vulnerability exists in the experimental back-sql backend to slapd, via a SQL statement within an LDAP query. This can occur during an LDAP search operation when the search filter is processed, due to a lack of proper escaping.",UTSA-2022-000683
CVE-2022-28066,2022-05-04,medium,libarchive,unaffected,,,"X86,MIPS,ARM",,5.5,,,Libarchive v3.6.0 was discovered to contain a read memory access vulnerability via the function lzma_decode.,
CVE-2022-27781,2022-06-01,high,curl,fixed,7.64.1.9-4+dde,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,7.5,,,"libcurl provides the `CURLOPT_CERTINFO` option to allow applications torequest details to be returned about a server's certificate chain.Due to an erroneous function, a malicious server could make libcurl built withNSS get stuck in a never-ending busy-loop when trying to retrieve thatinformation.",UTSA-2022-000174
CVE-2022-27780,2022-06-01,high,curl,unaffected,,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,7.5,,,"The curl URL parser wrongly accepts percent-encoded URL separators like '/'when decoding the host name part of a URL, making it a *different* URL usingthe wrong host name when it is later retrieved.For example, a URL like `http://example.com%2F127.0.0.1/`, would be allowed bythe parser and get transposed into `http://example.com/127.0.0.1/`. This flawcan be used to circumvent filters, checks and more.",
CVE-2022-27779,2022-06-01,medium,curl,unaffected,,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,5.3,,,"libcurl wrongly allows cookies to be set for Top Level Domains (TLDs) if thehost name is provided with a trailing dot.curl can be told to receive and send cookies. curl's ""cookie engine"" can bebuilt with or without [Public Suffix List](https://publicsuffix.org/)awareness. If PSL support not provided, a more rudimentary check exists to atleast prevent cookies from being set on TLDs. This check was broken if thehost name in the URL uses a trailing dot.This can allow arbitrary sites to set cookies that then would get sent to adifferent and unrelated site or domain.",
CVE-2022-27778,2022-06-01,high,curl,unaffected,,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,8.1,,,A use of incorrectly resolved name vulnerability fixed in 7.83.1 might remove the wrong file when `--no-clobber` is used together with `--remove-on-error`.,
CVE-2022-27337,2022-05-05,medium,poppler,fixed,0.71.0.3-1+dde,"['gir1.2-poppler-0.18', 'libpoppler-cpp-dev', 'libpoppler-cpp0v5', 'libpoppler-dev', 'libpoppler-glib-dev', 'libpoppler-glib-doc', 'libpoppler-glib8', 'libpoppler-private-dev', 'libpoppler-qt5-1', 'libpoppler-qt5-dev', 'libpoppler82', 'poppler-utils']","X86,MIPS,ARM",,6.5,,,A logic error in the Hints::Hints function of Poppler v22.03.0 allows attackers to cause a Denial of Service (DoS) via a crafted PDF file.,UTSA-2023-001214
CVE-2022-1629,2022-05-10,high,vim,fixed,2:8.1.0875.13-1+dde,,"X86,MIPS,ARM",,7.8,,,"Buffer Over-read in function find_next_quote in GitHub repository vim/vim prior to 8.2.4925. This vulnerabilities are capable of crashing software, Modify Memory, and possible remote execution",UTSA-2022-000165
CVE-2022-1623,2022-05-11,medium,tiff,unaffected,,,"X86,MIPS,ARM",,5.5,,,"LibTIFF master branch has an out-of-bounds read in LZWDecode in libtiff/tif_lzw.c:624, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit b4e79bfa.",
CVE-2022-1622,2022-05-11,medium,tiff,unaffected,,,"X86,MIPS,ARM",,5.5,,,"LibTIFF master branch has an out-of-bounds read in LZWDecode in libtiff/tif_lzw.c:619, allowing attackers to cause a denial-of-service via a crafted tiff file. For users that compile libtiff from sources, the fix is available with commit b4e79bfa.",
CVE-2022-1621,2022-05-09,high,vim,fixed,2:8.1.0875.27-1+dde,,"X86,MIPS,ARM",,7.8,,,"Heap buffer overflow in vim_strncpy find_word in GitHub repository vim/vim prior to 8.2.4919. This vulnerability is capable of crashing software, Bypass Protection Mechanism, Modify Memory, and possible remote execution",UTSA-2022-000398
CVE-2022-1620,2022-05-08,high,vim,fixed,2:8.1.0875.13-1+dde,,"X86,MIPS,ARM",,7.5,,,NULL Pointer Dereference in function vim_regexec_string at regexp.c:2729 in GitHub repository vim/vim prior to 8.2.4901. NULL Pointer Dereference in function vim_regexec_string at regexp.c:2729 allows attackers to cause a denial of service (application crash) via a crafted input.,UTSA-2022-000164
CVE-2022-1619,2022-05-08,high,vim,fixed,2:8.1.0875.13-1+dde,,"X86,MIPS,ARM",,7.8,,,"Heap-based Buffer Overflow in function cmdline_erase_chars in GitHub repository vim/vim prior to 8.2.4899. This vulnerabilities are capable of crashing software, modify memory, and possible remote execution",UTSA-2022-000163
CVE-2022-1616,2022-05-07,high,vim,fixed,2:8.1.0875.13-1+dde,,"X86,MIPS,ARM",,7.8,,,"Use after free in append_command in GitHub repository vim/vim prior to 8.2.4895. This vulnerability is capable of crashing software, Bypass Protection Mechanism, Modify Memory, and possible remote execution",UTSA-2022-000162
CVE-2022-1587,2022-05-16,critical,pcre2,fixed,10.32.2-deepin1,,"X86,MIPS,ARM",,9.1,,,An out-of-bounds read vulnerability was discovered in the PCRE2 library in the get_recurse_data_length() function of the pcre2_jit_compile.c file. This issue affects recursions in JIT-compiled regular expressions caused by duplicate data transfers.,UTSA-2023-000978
CVE-2022-1586,2022-05-16,critical,pcre2,fixed,10.32.2-deepin1,,"X86,MIPS,ARM",,9.1,,,An out-of-bounds read vulnerability was discovered in the PCRE2 library in the compile_xclass_matchingpath() function of the pcre2_jit_compile.c file. This involves a unicode property matching issue in JIT-compiled regular expressions. The issue occurs because the character was not fully read in case-less matching within JIT.,UTSA-2023-000979
CVE-2022-1473,2022-05-03,high,openssl,unaffected,,,"X86,MIPS,ARM",,7.5,,,"The OPENSSL_LH_flush() function, which empties a hash table, contains a bug that breaks reuse of the memory occuppied by the removed hash table entries. This function is used when decoding certificates or keys. If a long lived process periodically decodes certificates or keys its memory usage will expand without bounds and the process might be terminated by the operating system causing a denial of service. Also traversing the empty hash table entries will take increasingly more time. Typically such long lived processes might be TLS clients or TLS servers configured to accept client certificate authentication. The function was added in the OpenSSL 3.0 version thus older releases are not affected by the issue. Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2).",
CVE-2022-1434,2022-05-03,medium,openssl,unaffected,,,"X86,MIPS,ARM",,5.9,,,"The OpenSSL 3.0 implementation of the RC4-MD5 ciphersuite incorrectly uses the AAD data as the MAC key. This makes the MAC key trivially predictable. An attacker could exploit this issue by performing a man-in-the-middle attack to modify data being sent from one endpoint to an OpenSSL 3.0 recipient such that the modified data would still pass the MAC integrity check. Note that data sent from an OpenSSL 3.0 endpoint to a non-OpenSSL 3.0 endpoint will always be rejected by the recipient and the connection will fail at that point. Many application protocols require data to be sent from the client to the server first. Therefore, in such a case, only an OpenSSL 3.0 server would be impacted when talking to a non-OpenSSL 3.0 client. If both endpoints are OpenSSL 3.0 then the attacker could modify data being sent in both directions. In this case both clients and servers could be affected, regardless of the application protocol. Note that in the absence of an attacker this bug means that an OpenSSL 3.0 endpoint communicating with a non-OpenSSL 3.0 endpoint will fail to complete the handshake when using this ciphersuite. The confidentiality of data is not impacted by this issue, i.e. an attacker cannot decrypt data that has been encrypted using this ciphersuite - they can only modify it. In order for this attack to work both endpoints must legitimately negotiate the RC4-MD5 ciphersuite. This ciphersuite is not compiled by default in OpenSSL 3.0, and is not available within the default provider or the default ciphersuite list. This ciphersuite will never be used if TLSv1.3 has been negotiated. In order for an OpenSSL 3.0 endpoint to use this ciphersuite the following must have occurred: 1) OpenSSL must have been compiled with the (non-default) compile time option enable-weak-ssl-ciphers 2) OpenSSL must have had the legacy provider explicitly loaded (either through application code or via configuration) 3) The ciphersuite must have been explicitly added to the ciphersuite list 4) The libssl security level must have been set to 0 (default is 1) 5) A version of SSL/TLS below TLSv1.3 must have been negotiated 6) Both endpoints must negotiate the RC4-MD5 ciphersuite in preference to any others that both endpoints have in common Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2).",
CVE-2022-1343,2022-05-03,medium,openssl,unaffected,,,"X86,MIPS,ARM",,5.3,,,"The function `OCSP_basic_verify` verifies the signer certificate on an OCSP response. In the case where the (non-default) flag OCSP_NOCHECKS is used then the response will be positive (meaning a successful verification) even in the case where the response signing certificate fails to verify. It is anticipated that most users of `OCSP_basic_verify` will not use the OCSP_NOCHECKS flag. In this case the `OCSP_basic_verify` function will return a negative value (indicating a fatal error) in the case of a certificate verification failure. The normal expected return value in this case would be 0. This issue also impacts the command line OpenSSL ""ocsp"" application. When verifying an ocsp response with the ""-no_cert_checks"" option the command line application will report that the verification is successful even though it has in fact failed. In this case the incorrect successful response will also be accompanied by error messages showing the failure and contradicting the apparently successful result. Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2).",
CVE-2022-1292,2022-05-03,critical,openssl,fixed,1.1.1d.10-1,,"X86,MIPS,ARM",,9.8,,,"The c_rehash script does not properly sanitise shell metacharacters to prevent command injection. This script is distributed by some operating systems in a manner where it is automatically executed. On such operating systems, an attacker could execute arbitrary commands with the privileges of the script. Use of the c_rehash script is considered obsolete and should be replaced by the OpenSSL rehash command line tool. Fixed in OpenSSL 3.0.3 (Affected 3.0.0,3.0.1,3.0.2). Fixed in OpenSSL 1.1.1o (Affected 1.1.1-1.1.1n). Fixed in OpenSSL 1.0.2ze (Affected 1.0.2-1.0.2zd).",UTSA-2023-003629
CVE-2021-3670,2022-08-23,medium,samba,fixed,2:4.9.5.26-1+dde,,"X86,MIPS,ARM",,6.5,,,MaxQueryDuration not honoured in Samba AD DC LDAP,UTSA-2023-000264
CVE-2022-30333,2022-05-09,high,rar,fixed,2:6.20-0.1~deb10u1,,"X86,MIPS,ARM",,7.5,,,"RARLAB UnRAR before 6.12 on Linux and UNIX allows directory traversal to write to files during an extract (aka unpack) operation, as demonstrated by creating a ~/.ssh/authorized_keys file. NOTE: WinRAR and Android RAR are unaffected.",UTSA-2023-002386
CVE-2022-30333,2022-05-09,high,unrar-nonfree,unaffected,,,"X86,MIPS,ARM",,7.5,,,"RARLAB UnRAR before 6.12 on Linux and UNIX allows directory traversal to write to files during an extract (aka unpack) operation, as demonstrated by creating a ~/.ssh/authorized_keys file. NOTE: WinRAR and Android RAR are unaffected.",
CVE-2022-28805,2022-04-08,critical,lua5.1,unaffected,,,"X86,MIPS,ARM",,9.1,,,"singlevar in lparser.c in Lua from (including) 5.4.0 up to (excluding) 5.4.4 lacks a certain luaK_exp2anyregup call, leading to a heap-based buffer over-read that might affect a system that compiles untrusted Lua code.",
CVE-2022-28805,2022-04-08,critical,lua5.2,unaffected,,,"X86,MIPS,ARM",,9.1,,,"singlevar in lparser.c in Lua from (including) 5.4.0 up to (excluding) 5.4.4 lacks a certain luaK_exp2anyregup call, leading to a heap-based buffer over-read that might affect a system that compiles untrusted Lua code.",
CVE-2022-28805,2022-04-08,critical,lua5.3,unaffected,,,"X86,MIPS,ARM",,9.1,,,"singlevar in lparser.c in Lua from (including) 5.4.0 up to (excluding) 5.4.4 lacks a certain luaK_exp2anyregup call, leading to a heap-based buffer over-read that might affect a system that compiles untrusted Lua code.",
CVE-2022-28805,2022-04-08,critical,lua50,unaffected,,,"X86,MIPS,ARM",,9.1,,,"singlevar in lparser.c in Lua from (including) 5.4.0 up to (excluding) 5.4.4 lacks a certain luaK_exp2anyregup call, leading to a heap-based buffer over-read that might affect a system that compiles untrusted Lua code.",
CVE-2022-29800,2022-09-21,medium,networkd-dispatcher,fixed,2.0.1-2+dde,,"X86,MIPS,ARM",,4.7,,,A time-of-check-time-of-use (TOCTOU) race condition vulnerability was found in networkd-dispatcher. This flaw exists because there is a certain time between the scripts being discovered and them being run. An attacker can abuse this vulnerability to replace scripts that networkd-dispatcher believes to be owned by root with ones that are not.,UTSA-2023-001215
CVE-2022-29799,2022-09-21,medium,networkd-dispatcher,fixed,2.0.1-2+dde,,"X86,MIPS,ARM",,5.5,,,A vulnerability was found in networkd-dispatcher. This flaw exists because no functions are sanitized by the OperationalState or the AdministrativeState of networkd-dispatcher. This attack leads to a directory traversal to escape from the “/etc/networkd-dispatcher” base directory.,UTSA-2022-000128
CVE-2022-26490,2022-03-05,high,kernel-5.10,unaffected,#5106,,"X86,MIPS,ARM",,7.8,,,st21nfca_connectivity_event_received in drivers/nfc/st21nfca/se.c in the Linux kernel through 5.16.12 has EVT_TRANSACTION buffer overflows because of untrusted length parameters.,
CVE-2022-25636,2022-02-21,high,kernel-5.10,unaffected,#5106,,"X86,MIPS,ARM",,7.8,,,net/netfilter/nf_dup_netdev.c in the Linux kernel 5.4 through 5.6.10 allows local users to gain privileges because of a heap out-of-bounds write. This is related to nf_tables_offload.,
CVE-2022-24958,2022-02-10,high,kernel-5.10,unaffected,#5106,,"X86,MIPS,ARM",,7.8,,,drivers/usb/gadget/legacy/inode.c in the Linux kernel through 5.16.8 mishandles dev->buf release.,
